X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
0.957867403,0,-0.138892558,0.95325501,0.093887424,-0.138892558,0.93946225,0.18687066,-0.138892558,0.916621954,0.27805423,-0.138892558,0.884954089,0.366559986,-0.138892558,0.844763631,0.451535568,-0.138892558,0.796437638,0.532162616,-0.138892558,0.740441516,0.607664648,-0.138892558,0.677314536,0.677314536,-0.138892558,0.607664648,0.740441516,-0.138892558,0.532162616,0.796437638,-0.138892558,0.451535568,0.844763631,-0.138892558,0.366559986,0.884954089,-0.138892558,0.27805423,0.916621954,-0.138892558,0.18687066,0.93946225,-0.138892558,0.093887424,0.95325501,-0.138892558,1.12212E-15,0.957867403,-0.138892558,-0.093887424,0.95325501,-0.138892558,-0.18687066,0.93946225,-0.138892558,-0.27805423,0.916621954,-0.138892558,-0.366559986,0.884954089,-0.138892558,-0.451535568,0.844763631,-0.138892558,-0.532162616,0.796437638,-0.138892558,-0.607664648,0.740441516,-0.138892558,-0.677314536,0.677314536,-0.138892558,-0.740441516,0.607664648,-0.138892558,-0.796437638,0.532162616,-0.138892558,-0.844763631,0.451535568,-0.138892558,-0.884954089,0.366559986,-0.138892558,-0.916621954,0.27805423,-0.138892558,-0.93946225,0.18687066,-0.138892558,-0.95325501,0.093887424,-0.138892558,-0.957867403,-4.56181E-15,-0.138892558,-0.95325501,-0.093887424,-0.138892558,-0.93946225,-0.18687066,-0.138892558,-0.916621954,-0.27805423,-0.138892558,-0.884954089,-0.366559986,-0.138892558,-0.844763631,-0.451535568,-0.138892558,-0.796437638,-0.532162616,-0.138892558,-0.740441516,-0.607664648,-0.138892558,-0.677314536,-0.677314536,-0.138892558,-0.607664648,-0.740441516,-0.138892558,-0.532162616,-0.796437638,-0.138892558,-0.451535568,-0.844763631,-0.138892558,-0.366559986,-0.884954089,-0.138892558,-0.27805423,-0.916621954,-0.138892558,-0.18687066,-0.93946225,-0.138892558,-0.093887424,-0.95325501,-0.138892558,1.25853E-14,-0.957867403,-0.138892558,0.093887424,-0.95325501,-0.138892558,0.18687066,-0.93946225,-0.138892558,0.27805423,-0.916621954,-0.138892558,0.366559986,-0.884954089,-0.138892558,0.451535568,-0.844763631,-0.138892558,0.532162616,-0.796437638,-0.138892558,0.607664648,-0.740441516,-0.138892558,0.677314536,-0.677314536,-0.138892558,0.740441516,-0.607664648,-0.138892558,0.796437638,-0.532162616,-0.138892558,0.844763631,-0.451535568,-0.138892558,0.884954089,-0.366559986,-0.138892558,0.916621954,-0.27805423,-0.138892558,0.93946225,-0.18687066,-0.138892558,0.95325501,-0.093887424,-0.138892558
0.980969883,0,-0.095670858,0.976246245,0.096151863,-0.095670858,0.962120822,0.19137773,-0.095670858,0.938729649,0.284760526,-0.095670858,0.906297997,0.375400922,-0.095670858,0.8651382,0.462426002,-0.095670858,0.815646648,0.544997667,-0.095670858,0.758299974,0.622320706,-0.095670858,0.693650456,0.693650456,-0.095670858,0.622320706,0.758299974,-0.095670858,0.544997667,0.815646648,-0.095670858,0.462426002,0.8651382,-0.095670858,0.375400922,0.906297997,-0.095670858,0.284760526,0.938729649,-0.095670858,0.19137773,0.962120822,-0.095670858,0.096151863,0.976246245,-0.095670858,1.14919E-15,0.980969883,-0.095670858,-0.096151863,0.976246245,-0.095670858,-0.19137773,0.962120822,-0.095670858,-0.284760526,0.938729649,-0.095670858,-0.375400922,0.906297997,-0.095670858,-0.462426002,0.8651382,-0.095670858,-0.544997667,0.815646648,-0.095670858,-0.622320706,0.758299974,-0.095670858,-0.693650456,0.693650456,-0.095670858,-0.758299974,0.622320706,-0.095670858,-0.815646648,0.544997667,-0.095670858,-0.8651382,0.462426002,-0.095670858,-0.906297997,0.375400922,-0.095670858,-0.938729649,0.284760526,-0.095670858,-0.962120822,0.19137773,-0.095670858,-0.976246245,0.096151863,-0.095670858,-0.980969883,-4.67184E-15,-0.095670858,-0.976246245,-0.096151863,-0.095670858,-0.962120822,-0.19137773,-0.095670858,-0.938729649,-0.284760526,-0.095670858,-0.906297997,-0.375400922,-0.095670858,-0.8651382,-0.462426002,-0.095670858,-0.815646648,-0.544997667,-0.095670858,-0.758299974,-0.622320706,-0.095670858,-0.693650456,-0.693650456,-0.095670858,-0.622320706,-0.758299974,-0.095670858,-0.544997667,-0.815646648,-0.095670858,-0.462426002,-0.8651382,-0.095670858,-0.375400922,-0.906297997,-0.095670858,-0.284760526,-0.938729649,-0.095670858,-0.19137773,-0.962120822,-0.095670858,-0.096151863,-0.976246245,-0.095670858,1.28889E-14,-0.980969883,-0.095670858,0.096151863,-0.976246245,-0.095670858,0.19137773,-0.962120822,-0.095670858,0.284760526,-0.938729649,-0.095670858,0.375400922,-0.906297997,-0.095670858,0.462426002,-0.8651382,-0.095670858,0.544997667,-0.815646648,-0.095670858,0.622320706,-0.758299974,-0.095670858,0.693650456,-0.693650456,-0.095670858,0.758299974,-0.622320706,-0.095670858,0.815646648,-0.544997667,-0.095670858,0.8651382,-0.462426002,-0.095670858,0.906297997,-0.375400922,-0.095670858,0.938729649,-0.284760526,-0.095670858,0.962120822,-0.19137773,-0.095670858,0.976246245,-0.096151863,-0.095670858
0.99519632,0,-0.048772581,0.990404178,0.097546297,-0.048772581,0.976073902,0.194153171,-0.048772581,0.952343501,0.288890243,-0.048772581,0.919441511,0.380845144,-0.048772581,0.877684797,0.469132298,-0.048772581,0.827475498,0.552901451,-0.048772581,0.769297159,0.631345862,-0.048772581,0.703710067,0.703710067,-0.048772581,0.631345862,0.769297159,-0.048772581,0.552901451,0.827475498,-0.048772581,0.469132298,0.877684797,-0.048772581,0.380845144,0.919441511,-0.048772581,0.288890243,0.952343501,-0.048772581,0.194153171,0.976073902,-0.048772581,0.097546297,0.990404178,-0.048772581,1.16585E-15,0.99519632,-0.048772581,-0.097546297,0.990404178,-0.048772581,-0.194153171,0.976073902,-0.048772581,-0.288890243,0.952343501,-0.048772581,-0.380845144,0.919441511,-0.048772581,-0.469132298,0.877684797,-0.048772581,-0.552901451,0.827475498,-0.048772581,-0.631345862,0.769297159,-0.048772581,-0.703710067,0.703710067,-0.048772581,-0.769297159,0.631345862,-0.048772581,-0.827475498,0.552901451,-0.048772581,-0.877684797,0.469132298,-0.048772581,-0.919441511,0.380845144,-0.048772581,-0.952343501,0.288890243,-0.048772581,-0.976073902,0.194153171,-0.048772581,-0.990404178,0.097546297,-0.048772581,-0.99519632,-4.73959E-15,-0.048772581,-0.990404178,-0.097546297,-0.048772581,-0.976073902,-0.194153171,-0.048772581,-0.952343501,-0.288890243,-0.048772581,-0.919441511,-0.380845144,-0.048772581,-0.877684797,-0.469132298,-0.048772581,-0.827475498,-0.552901451,-0.048772581,-0.769297159,-0.631345862,-0.048772581,-0.703710067,-0.703710067,-0.048772581,-0.631345862,-0.769297159,-0.048772581,-0.552901451,-0.827475498,-0.048772581,-0.469132298,-0.877684797,-0.048772581,-0.380845144,-0.919441511,-0.048772581,-0.288890243,-0.952343501,-0.048772581,-0.194153171,-0.976073902,-0.048772581,-0.097546297,-0.990404178,-0.048772581,1.30758E-14,-0.99519632,-0.048772581,0.097546297,-0.990404178,-0.048772581,0.194153171,-0.976073902,-0.048772581,0.288890243,-0.952343501,-0.048772581,0.380845144,-0.919441511,-0.048772581,0.469132298,-0.877684797,-0.048772581,0.552901451,-0.827475498,-0.048772581,0.631345862,-0.769297159,-0.048772581,0.703710067,-0.703710067,-0.048772581,0.769297159,-0.631345862,-0.048772581,0.827475498,-0.552901451,-0.048772581,0.877684797,-0.469132298,-0.048772581,0.919441511,-0.380845144,-0.048772581,0.952343501,-0.288890243,-0.048772581,0.976073902,-0.194153171,-0.048772581,0.990404178,-0.097546297,-0.048772581
1,0,6.20191E-16,0.995184727,0.09801714,6.20191E-16,0.98078528,0.195090322,6.20191E-16,0.956940336,0.290284677,6.20191E-16,0.923879533,0.382683432,6.20191E-16,0.881921264,0.471396737,6.20191E-16,0.831469612,0.555570233,6.20191E-16,0.773010453,0.634393284,6.20191E-16,0.707106781,0.707106781,6.20191E-16,0.634393284,0.773010453,6.20191E-16,0.555570233,0.831469612,6.20191E-16,0.471396737,0.881921264,6.20191E-16,0.382683432,0.923879533,6.20191E-16,0.290284677,0.956940336,6.20191E-16,0.195090322,0.98078528,6.20191E-16,0.09801714,0.995184727,6.20191E-16,1.17148E-15,1,6.20191E-16,-0.09801714,0.995184727,6.20191E-16,-0.195090322,0.98078528,6.20191E-16,-0.290284677,0.956940336,6.20191E-16,-0.382683432,0.923879533,6.20191E-16,-0.471396737,0.881921264,6.20191E-16,-0.555570233,0.831469612,6.20191E-16,-0.634393284,0.773010453,6.20191E-16,-0.707106781,0.707106781,6.20191E-16,-0.773010453,0.634393284,6.20191E-16,-0.831469612,0.555570233,6.20191E-16,-0.881921264,0.471396737,6.20191E-16,-0.923879533,0.382683432,6.20191E-16,-0.956940336,0.290284677,6.20191E-16,-0.98078528,0.195090322,6.20191E-16,-0.995184727,0.09801714,6.20191E-16,-1,-4.76247E-15,6.20191E-16,-0.995184727,-0.09801714,6.20191E-16,-0.98078528,-0.195090322,6.20191E-16,-0.956940336,-0.290284677,6.20191E-16,-0.923879533,-0.382683432,6.20191E-16,-0.881921264,-0.471396737,6.20191E-16,-0.831469612,-0.555570233,6.20191E-16,-0.773010453,-0.634393284,6.20191E-16,-0.707106781,-0.707106781,6.20191E-16,-0.634393284,-0.773010453,6.20191E-16,-0.555570233,-0.831469612,6.20191E-16,-0.471396737,-0.881921264,6.20191E-16,-0.382683432,-0.923879533,6.20191E-16,-0.290284677,-0.956940336,6.20191E-16,-0.195090322,-0.98078528,6.20191E-16,-0.09801714,-0.995184727,6.20191E-16,1.31389E-14,-1,6.20191E-16,0.09801714,-0.995184727,6.20191E-16,0.195090322,-0.98078528,6.20191E-16,0.290284677,-0.956940336,6.20191E-16,0.382683432,-0.923879533,6.20191E-16,0.471396737,-0.881921264,6.20191E-16,0.555570233,-0.831469612,6.20191E-16,0.634393284,-0.773010453,6.20191E-16,0.707106781,-0.707106781,6.20191E-16,0.773010453,-0.634393284,6.20191E-16,0.831469612,-0.555570233,6.20191E-16,0.881921264,-0.471396737,6.20191E-16,0.923879533,-0.382683432,6.20191E-16,0.956940336,-0.290284677,6.20191E-16,0.98078528,-0.195090322,6.20191E-16,0.995184727,-0.09801714,6.20191E-16
0.99519632,0,0.048772581,0.990404178,0.097546297,0.048772581,0.976073902,0.194153171,0.048772581,0.952343501,0.288890243,0.048772581,0.919441511,0.380845144,0.048772581,0.877684797,0.469132298,0.048772581,0.827475498,0.552901451,0.048772581,0.769297159,0.631345862,0.048772581,0.703710067,0.703710067,0.048772581,0.631345862,0.769297159,0.048772581,0.552901451,0.827475498,0.048772581,0.469132298,0.877684797,0.048772581,0.380845144,0.919441511,0.048772581,0.288890243,0.952343501,0.048772581,0.194153171,0.976073902,0.048772581,0.097546297,0.990404178,0.048772581,1.16585E-15,0.99519632,0.048772581,-0.097546297,0.990404178,0.048772581,-0.194153171,0.976073902,0.048772581,-0.288890243,0.952343501,0.048772581,-0.380845144,0.919441511,0.048772581,-0.469132298,0.877684797,0.048772581,-0.552901451,0.827475498,0.048772581,-0.631345862,0.769297159,0.048772581,-0.703710067,0.703710067,0.048772581,-0.769297159,0.631345862,0.048772581,-0.827475498,0.552901451,0.048772581,-0.877684797,0.469132298,0.048772581,-0.919441511,0.380845144,0.048772581,-0.952343501,0.288890243,0.048772581,-0.976073902,0.194153171,0.048772581,-0.990404178,0.097546297,0.048772581,-0.99519632,-4.73959E-15,0.048772581,-0.990404178,-0.097546297,0.048772581,-0.976073902,-0.194153171,0.048772581,-0.952343501,-0.288890243,0.048772581,-0.919441511,-0.380845144,0.048772581,-0.877684797,-0.469132298,0.048772581,-0.827475498,-0.552901451,0.048772581,-0.769297159,-0.631345862,0.048772581,-0.703710067,-0.703710067,0.048772581,-0.631345862,-0.769297159,0.048772581,-0.552901451,-0.827475498,0.048772581,-0.469132298,-0.877684797,0.048772581,-0.380845144,-0.919441511,0.048772581,-0.288890243,-0.952343501,0.048772581,-0.194153171,-0.976073902,0.048772581,-0.097546297,-0.990404178,0.048772581,1.30758E-14,-0.99519632,0.048772581,0.097546297,-0.990404178,0.048772581,0.194153171,-0.976073902,0.048772581,0.288890243,-0.952343501,0.048772581,0.380845144,-0.919441511,0.048772581,0.469132298,-0.877684797,0.048772581,0.552901451,-0.827475498,0.048772581,0.631345862,-0.769297159,0.048772581,0.703710067,-0.703710067,0.048772581,0.769297159,-0.631345862,0.048772581,0.827475498,-0.552901451,0.048772581,0.877684797,-0.469132298,0.048772581,0.919441511,-0.380845144,0.048772581,0.952343501,-0.288890243,0.048772581,0.976073902,-0.194153171,0.048772581,0.990404178,-0.097546297,0.048772581
0.980969883,0,0.095670858,0.976246245,0.096151863,0.095670858,0.962120822,0.19137773,0.095670858,0.938729649,0.284760526,0.095670858,0.906297997,0.375400922,0.095670858,0.8651382,0.462426002,0.095670858,0.815646648,0.544997667,0.095670858,0.758299974,0.622320706,0.095670858,0.693650456,0.693650456,0.095670858,0.622320706,0.758299974,0.095670858,0.544997667,0.815646648,0.095670858,0.462426002,0.8651382,0.095670858,0.375400922,0.906297997,0.095670858,0.284760526,0.938729649,0.095670858,0.19137773,0.962120822,0.095670858,0.096151863,0.976246245,0.095670858,1.14919E-15,0.980969883,0.095670858,-0.096151863,0.976246245,0.095670858,-0.19137773,0.962120822,0.095670858,-0.284760526,0.938729649,0.095670858,-0.375400922,0.906297997,0.095670858,-0.462426002,0.8651382,0.095670858,-0.544997667,0.815646648,0.095670858,-0.622320706,0.758299974,0.095670858,-0.693650456,0.693650456,0.095670858,-0.758299974,0.622320706,0.095670858,-0.815646648,0.544997667,0.095670858,-0.8651382,0.462426002,0.095670858,-0.906297997,0.375400922,0.095670858,-0.938729649,0.284760526,0.095670858,-0.962120822,0.19137773,0.095670858,-0.976246245,0.096151863,0.095670858,-0.980969883,-4.67184E-15,0.095670858,-0.976246245,-0.096151863,0.095670858,-0.962120822,-0.19137773,0.095670858,-0.938729649,-0.284760526,0.095670858,-0.906297997,-0.375400922,0.095670858,-0.8651382,-0.462426002,0.095670858,-0.815646648,-0.544997667,0.095670858,-0.758299974,-0.622320706,0.095670858,-0.693650456,-0.693650456,0.095670858,-0.622320706,-0.758299974,0.095670858,-0.544997667,-0.815646648,0.095670858,-0.462426002,-0.8651382,0.095670858,-0.375400922,-0.906297997,0.095670858,-0.284760526,-0.938729649,0.095670858,-0.19137773,-0.962120822,0.095670858,-0.096151863,-0.976246245,0.095670858,1.28889E-14,-0.980969883,0.095670858,0.096151863,-0.976246245,0.095670858,0.19137773,-0.962120822,0.095670858,0.284760526,-0.938729649,0.095670858,0.375400922,-0.906297997,0.095670858,0.462426002,-0.8651382,0.095670858,0.544997667,-0.815646648,0.095670858,0.622320706,-0.758299974,0.095670858,0.693650456,-0.693650456,0.095670858,0.758299974,-0.622320706,0.095670858,0.815646648,-0.544997667,0.095670858,0.8651382,-0.462426002,0.095670858,0.906297997,-0.375400922,0.095670858,0.938729649,-0.284760526,0.095670858,0.962120822,-0.19137773,0.095670858,0.976246245,-0.096151863,0.095670858
0.957867403,0,0.138892558,0.95325501,0.093887424,0.138892558,0.93946225,0.18687066,0.138892558,0.916621954,0.27805423,0.138892558,0.884954089,0.366559986,0.138892558,0.844763631,0.451535568,0.138892558,0.796437638,0.532162616,0.138892558,0.740441516,0.607664648,0.138892558,0.677314536,0.677314536,0.138892558,0.607664648,0.740441516,0.138892558,0.532162616,0.796437638,0.138892558,0.451535568,0.844763631,0.138892558,0.366559986,0.884954089,0.138892558,0.27805423,0.916621954,0.138892558,0.18687066,0.93946225,0.138892558,0.093887424,0.95325501,0.138892558,1.12212E-15,0.957867403,0.138892558,-0.093887424,0.95325501,0.138892558,-0.18687066,0.93946225,0.138892558,-0.27805423,0.916621954,0.138892558,-0.366559986,0.884954089,0.138892558,-0.451535568,0.844763631,0.138892558,-0.532162616,0.796437638,0.138892558,-0.607664648,0.740441516,0.138892558,-0.677314536,0.677314536,0.138892558,-0.740441516,0.607664648,0.138892558,-0.796437638,0.532162616,0.138892558,-0.844763631,0.451535568,0.138892558,-0.884954089,0.366559986,0.138892558,-0.916621954,0.27805423,0.138892558,-0.93946225,0.18687066,0.138892558,-0.95325501,0.093887424,0.138892558,-0.957867403,-4.56181E-15,0.138892558,-0.95325501,-0.093887424,0.138892558,-0.93946225,-0.18687066,0.138892558,-0.916621954,-0.27805423,0.138892558,-0.884954089,-0.366559986,0.138892558,-0.844763631,-0.451535568,0.138892558,-0.796437638,-0.532162616,0.138892558,-0.740441516,-0.607664648,0.138892558,-0.677314536,-0.677314536,0.138892558,-0.607664648,-0.740441516,0.138892558,-0.532162616,-0.796437638,0.138892558,-0.451535568,-0.844763631,0.138892558,-0.366559986,-0.884954089,0.138892558,-0.27805423,-0.916621954,0.138892558,-0.18687066,-0.93946225,0.138892558,-0.093887424,-0.95325501,0.138892558,1.25853E-14,-0.957867403,0.138892558,0.093887424,-0.95325501,0.138892558,0.18687066,-0.93946225,0.138892558,0.27805423,-0.916621954,0.138892558,0.366559986,-0.884954089,0.138892558,0.451535568,-0.844763631,0.138892558,0.532162616,-0.796437638,0.138892558,0.607664648,-0.740441516,0.138892558,0.677314536,-0.677314536,0.138892558,0.740441516,-0.607664648,0.138892558,0.796437638,-0.532162616,0.138892558,0.844763631,-0.451535568,0.138892558,0.884954089,-0.366559986,0.138892558,0.916621954,-0.27805423,0.138892558,0.93946225,-0.18687066,0.138892558,0.95325501,-0.093887424,0.138892558
0.926776695,0,0.176776695,0.922314012,0.090840001,0.176776695,0.908968941,0.180805164,0.176776695,0.886870002,0.269029074,0.176776695,0.85623002,0.354662087,0.176776695,0.817344075,0.43687951,0.176776695,0.77058666,0.514889545,0.176776695,0.716408073,0.587940911,0.176776695,0.655330086,0.655330086,0.176776695,0.587940911,0.716408073,0.176776695,0.514889545,0.77058666,0.176776695,0.43687951,0.817344075,0.176776695,0.354662087,0.85623002,0.176776695,0.269029074,0.886870002,0.176776695,0.180805164,0.908968941,0.176776695,0.090840001,0.922314012,0.176776695,1.0857E-15,0.926776695,0.176776695,-0.090840001,0.922314012,0.176776695,-0.180805164,0.908968941,0.176776695,-0.269029074,0.886870002,0.176776695,-0.354662087,0.85623002,0.176776695,-0.43687951,0.817344075,0.176776695,-0.514889545,0.77058666,0.176776695,-0.587940911,0.716408073,0.176776695,-0.655330086,0.655330086,0.176776695,-0.716408073,0.587940911,0.176776695,-0.77058666,0.514889545,0.176776695,-0.817344075,0.43687951,0.176776695,-0.85623002,0.354662087,0.176776695,-0.886870002,0.269029074,0.176776695,-0.908968941,0.180805164,0.176776695,-0.922314012,0.090840001,0.176776695,-0.926776695,-4.41374E-15,0.176776695,-0.922314012,-0.090840001,0.176776695,-0.908968941,-0.180805164,0.176776695,-0.886870002,-0.269029074,0.176776695,-0.85623002,-0.354662087,0.176776695,-0.817344075,-0.43687951,0.176776695,-0.77058666,-0.514889545,0.176776695,-0.716408073,-0.587940911,0.176776695,-0.655330086,-0.655330086,0.176776695,-0.587940911,-0.716408073,0.176776695,-0.514889545,-0.77058666,0.176776695,-0.43687951,-0.817344075,0.176776695,-0.354662087,-0.85623002,0.176776695,-0.269029074,-0.886870002,0.176776695,-0.180805164,-0.908968941,0.176776695,-0.090840001,-0.922314012,0.176776695,1.21768E-14,-0.926776695,0.176776695,0.090840001,-0.922314012,0.176776695,0.180805164,-0.908968941,0.176776695,0.269029074,-0.886870002,0.176776695,0.354662087,-0.85623002,0.176776695,0.43687951,-0.817344075,0.176776695,0.514889545,-0.77058666,0.176776695,0.587940911,-0.716408073,0.176776695,0.655330086,-0.655330086,0.176776695,0.716408073,-0.587940911,0.176776695,0.77058666,-0.514889545,0.176776695,0.817344075,-0.43687951,0.176776695,0.85623002,-0.354662087,0.176776695,0.886870002,-0.269029074,0.176776695,0.908968941,-0.180805164,0.176776695,0.922314012,-0.090840001,0.176776695
0.888892558,0,0.207867403,0.884612298,0.087126707,0.207867403,0.871812737,0.173414335,0.207867403,0.850617143,0.258031889,0.207867403,0.821229641,0.340164455,0.207867403,0.783933249,0.419021051,0.207867403,0.739087151,0.493842246,0.207867403,0.687123239,0.563907469,0.207867403,0.628541956,0.628541956,0.207867403,0.563907469,0.687123239,0.207867403,0.493842246,0.739087151,0.207867403,0.419021051,0.783933249,0.207867403,0.340164455,0.821229641,0.207867403,0.258031889,0.850617143,0.207867403,0.173414335,0.871812737,0.207867403,0.087126707,0.884612298,0.207867403,1.04132E-15,0.888892558,0.207867403,-0.087126707,0.884612298,0.207867403,-0.173414335,0.871812737,0.207867403,-0.258031889,0.850617143,0.207867403,-0.340164455,0.821229641,0.207867403,-0.419021051,0.783933249,0.207867403,-0.493842246,0.739087151,0.207867403,-0.563907469,0.687123239,0.207867403,-0.628541956,0.628541956,0.207867403,-0.687123239,0.563907469,0.207867403,-0.739087151,0.493842246,0.207867403,-0.783933249,0.419021051,0.207867403,-0.821229641,0.340164455,0.207867403,-0.850617143,0.258031889,0.207867403,-0.871812737,0.173414335,0.207867403,-0.884612298,0.087126707,0.207867403,-0.888892558,-4.23332E-15,0.207867403,-0.884612298,-0.087126707,0.207867403,-0.871812737,-0.173414335,0.207867403,-0.850617143,-0.258031889,0.207867403,-0.821229641,-0.340164455,0.207867403,-0.783933249,-0.419021051,0.207867403,-0.739087151,-0.493842246,0.207867403,-0.687123239,-0.563907469,0.207867403,-0.628541956,-0.628541956,0.207867403,-0.563907469,-0.687123239,0.207867403,-0.493842246,-0.739087151,0.207867403,-0.419021051,-0.783933249,0.207867403,-0.340164455,-0.821229641,0.207867403,-0.258031889,-0.850617143,0.207867403,-0.173414335,-0.871812737,0.207867403,-0.087126707,-0.884612298,0.207867403,1.16791E-14,-0.888892558,0.207867403,0.087126707,-0.884612298,0.207867403,0.173414335,-0.871812737,0.207867403,0.258031889,-0.850617143,0.207867403,0.340164455,-0.821229641,0.207867403,0.419021051,-0.783933249,0.207867403,0.493842246,-0.739087151,0.207867403,0.563907469,-0.687123239,0.207867403,0.628541956,-0.628541956,0.207867403,0.687123239,-0.563907469,0.207867403,0.739087151,-0.493842246,0.207867403,0.783933249,-0.419021051,0.207867403,0.821229641,-0.340164455,0.207867403,0.850617143,-0.258031889,0.207867403,0.871812737,-0.173414335,0.207867403,0.884612298,-0.087126707,0.207867403
0.845670858,0,0.230969883,0.841598722,0.082890239,0.230969883,0.82942153,0.1649822,0.230969883,0.809256555,0.245485292,0.230969883,0.781297997,0.323624227,0.230969883,0.745815112,0.398646483,0.230969883,0.703149621,0.469829556,0.230969883,0.653712413,0.536487913,0.230969883,0.597979598,0.597979598,0.230969883,0.536487913,0.653712413,0.230969883,0.469829556,0.703149621,0.230969883,0.398646483,0.745815112,0.230969883,0.323624227,0.781297997,0.230969883,0.245485292,0.809256555,0.230969883,0.1649822,0.82942153,0.230969883,0.082890239,0.841598722,0.230969883,9.90687E-16,0.845670858,0.230969883,-0.082890239,0.841598722,0.230969883,-0.1649822,0.82942153,0.230969883,-0.245485292,0.809256555,0.230969883,-0.323624227,0.781297997,0.230969883,-0.398646483,0.745815112,0.230969883,-0.469829556,0.703149621,0.230969883,-0.536487913,0.653712413,0.230969883,-0.597979598,0.597979598,0.230969883,-0.653712413,0.536487913,0.230969883,-0.703149621,0.469829556,0.230969883,-0.745815112,0.398646483,0.230969883,-0.781297997,0.323624227,0.230969883,-0.809256555,0.245485292,0.230969883,-0.82942153,0.1649822,0.230969883,-0.841598722,0.082890239,0.230969883,-0.845670858,-4.02748E-15,0.230969883,-0.841598722,-0.082890239,0.230969883,-0.82942153,-0.1649822,0.230969883,-0.809256555,-0.245485292,0.230969883,-0.781297997,-0.323624227,0.230969883,-0.745815112,-0.398646483,0.230969883,-0.703149621,-0.469829556,0.230969883,-0.653712413,-0.536487913,0.230969883,-0.597979598,-0.597979598,0.230969883,-0.536487913,-0.653712413,0.230969883,-0.469829556,-0.703149621,0.230969883,-0.398646483,-0.745815112,0.230969883,-0.323624227,-0.781297997,0.230969883,-0.245485292,-0.809256555,0.230969883,-0.1649822,-0.82942153,0.230969883,-0.082890239,-0.841598722,0.230969883,1.11112E-14,-0.845670858,0.230969883,0.082890239,-0.841598722,0.230969883,0.1649822,-0.82942153,0.230969883,0.245485292,-0.809256555,0.230969883,0.323624227,-0.781297997,0.230969883,0.398646483,-0.745815112,0.230969883,0.469829556,-0.703149621,0.230969883,0.536487913,-0.653712413,0.230969883,0.597979598,-0.597979598,0.230969883,0.653712413,-0.536487913,0.230969883,0.703149621,-0.469829556,0.230969883,0.745815112,-0.398646483,0.230969883,0.781297997,-0.323624227,0.230969883,0.809256555,-0.245485292,0.230969883,0.82942153,-0.1649822,0.230969883,0.841598722,-0.082890239,0.230969883
